0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
2.617993877799199e-06, 3.173098122700526e-11, 1.2120342027738401e-05
5.235987755021513e-06, 9.51929436763544e-11, 2.4240684055476802e-05
1.3089969388419111e-05, 1.9038588735737016e-10, 1.2120342027738401e-05
3.1415926512822515e-05, -6.980815866724813e-10, -4.8481368110953604e-05
0.00010733774892438681, 2.0625137795362586e-09, 3.6361026083215225e-05
0.00019634954061264673, 7.456780584957424e-09, 6.060171013869203e-05
0.000298451301824317, 9.931797120482043e-09, 2.4240684055476825e-05
0.0004084070445707374, 4.6009922763029374e-09, -4.848136811095358e-05
0.000523598773983981, -1.2152965752897198e-08, -0.00014544410433286082
0.0006414084946775006, -4.213874268938447e-08, -0.00025452718258250646
0.0007592182113991635, -8.497556640296366e-08, -0.0003636102608321521
0.0008744099298131233, -1.3802976514010642e-07, -0.00046057299705405935
0.0009843656570528614, -1.9666861566953095e-07, -0.0005332950492204897
0.0010943213797375117, -2.6330367216917785e-07, -0.00060601710138692
0.0012016591048857551, -3.348570295383385e-07, -0.000666618811525612
0.00130899682550064, -4.1291523647850574e-07, -0.000727220521664304
0.0014163345411879616, -4.974782927030056e-07, -0.0007878222318029959
0.0015262902433504884, -5.921000670457719e-07, -0.0008605442839694263
0.0016388639297974018, -6.985257622306514e-07, -0.0009453866781635951
0.0017540555978515688, -8.185957734540525e-07, -0.0010423494143855024
0.0018692472537219162, -9.49835083420014e-07, -0.0011393121506074095
0.001984438896325438, -1.0922436908946538e-06, -0.0012362748868293167
0.002099630524579129, -1.2458215945390784e-06, -0.0013332376230512238
0.0022148221373999837, -1.4105687929093836e-06, -0.001430200359273131
0.0023300137337049966, -1.5864852844566538e-06, -0.001527163095495038
0.0024452053124111627, -1.773571067526962e-06, -0.0016241258317169452
0.0025603968724354767, -1.9718261403613704e-06, -0.0017210885679388524
0.002675588412694934, -2.18125050109593e-06, -0.0018180513041607595
0.0027907799321065297, -2.4018441477616806e-06, -0.0019150140403826667
0.002908589415284826, -2.6403023088624306e-06, -0.002024097118632312
0.003023780886798804, -2.8846306811149785e-06, -0.0021210598548542193
0.003138972334080532, -3.140128332468888e-06, -0.0022180225910761265
0.0032515457723345017, -3.399370219965019e-06, -0.0023028649852702954
0.003364119188188604, -3.668163106540786e-06, -0.0023877073794644644
0.0034766925808325097, -3.946506990261356e-06, -0.0024725497736586334
0.003586647967539226, -4.226373942508085e-06, -0.0025452718258250637
0.0036966033336026938, -4.514237075375794e-06, -0.002617993877991494
0.0038065586784414144, -4.81009638734212e-06, -0.0026907159301579244
0.00391651400147389, -5.113951876842411e-06, -0.0027634379823243548
0.004026469302118621, -5.425803542269729e-06, -0.002836160034490785
0.00413642457979411, -5.745651381974848e-06, -0.0029088820866572155
0.004248997812083465, -6.082665630185951e-06, -0.0029937244808513844
0.004358953037997401, -6.419838508300388e-06, -0.003066446533017815
0.004468908239100684, -6.765007555191092e-06, -0.003139168585184245
0.004581481390795224, -7.127945889728599e-06, -0.003224010979378414
0.004691436536147234, -7.490439962649245e-06, -0.0032967330315448445
0.004801391654847182, -7.860930198420575e-06, -0.003369455083711275
0.004911346746313571, -8.239416595083253e-06, -0.003442177135877705
0.005021301809964905, -8.625899150635654e-06, -0.0035148991880441355
0.005131256845219685, -9.020377863033865e-06, -0.003587621240210566
0.005241211851496415, -9.422852730191689e-06, -0.0036603432923769962
0.005353784798747951, -9.844461292154117e-06, -0.003745185686571165
0.005466357709824044, -1.0275620810953982e-05, -0.003830028080765334
0.0055763126153075765, -1.0704749511700566e-05, -0.0039027501329317645
0.005686267489293241, -1.1141874357677907e-05, -0.003975472185098195
0.005796222331199543, -1.1586995346574271e-05, -0.004048194237264626
0.005906177140444984, -1.204011247603564e-05, -0.004120916289431057
0.00601613191644807, -1.2501225743665703e-05, -0.004193638341597488
0.006123468694117926, -1.2957864917093348e-05, -0.00425424005173618
0.0062334234076664215, -1.3433637765001934e-05, -0.004326962103902611
0.006343378086324992, -1.3917406744060029e-05, -0.004399684156069041
0.006453332729512141, -1.4409171851709223e-05, -0.004472406208235472
0.006563287336646375, -1.4908933085348816e-05, -0.004545128260401903
0.006675859866801491, -1.5430144320823124e-05, -0.0046299706545960715
0.0067884323523306365, -1.596090647738893e-05, -0.00471481304879024
0.006898386835088805, -1.6487321445004085e-05, -0.004787535100956671
0.007008341279274249, -1.7021732526851292e-05, -0.004860257153123102
0.007118295684305476, -1.756413972010432e-05, -0.004932979205289532
0.007228250049600993, -1.8114543021894655e-05, -0.005005701257455963
0.007338204374579305, -1.8672942429311484e-05, -0.005078423309622394
0.007450776610767046, -1.9254187960832898e-05, -0.0051632657038165625
0.007563348797235365, -1.9844984388288844e-05, -0.005248108098010731
0.007675920933173939, -2.044533170742663e-05, -0.0053329504922049
0.007785875069528859, -2.103971355300764e-05, -0.00540567254437133
0.007898447109476651, -2.1657798230894547e-05, -0.005490514938565499
0.0080110190965795, -2.2285433787933933e-05, -0.0055753573327596674
0.008141916773654025, -2.3012069526169272e-05, -0.00555111664870419
0.008272814468304237, -2.3735532214957874e-05, -0.005526875964648713
0.008406330125781635, -2.4471845902141685e-05, -0.005514755622620974
0.0085398457921736, -2.5206541333836768e-05, -0.005502635280593236
0.00867074352174444, -2.5923657922458412e-05, -0.005478394596537759
0.008799023305232304, -2.6624877384508052e-05, -0.00546627425451002
0.008929921043485228, -2.734040744782401e-05, -0.00546627425451002
0.009060818781738152, -2.805593751113997e-05, -0.00546627425451002
0.009194334483592245, -2.878415991980323e-05, -0.005454153912482281
0.009325232230508022, -2.9498103457708388e-05, -0.005454153912482281
0.009456129977423799, -3.0212046995613545e-05, -0.005454153912482281
0.009587027741607598, -3.0922817482382697e-05, -0.005429913228426804
0.009717925522982502, -3.163041491759818e-05, -0.005405672544371327
0.009848823304357405, -3.233801235281366e-05, -0.005405672544371327
0.00998233905009785, -3.3058143480281924e-05, -0.005393552202343588
0.01011323685711519, -3.376098133738788e-05, -0.005369311518288111
0.010241516716331025, -3.444820764163327e-05, -0.0053571911762603725
